user_id,Y,brands_visited,visits_n_beforeBiedronka,visits_n_beforeCarrefour,visits_n_beforeKaufland,visits_n_beforeLidl,visits_pct_beforeBiedronka,visits_pct_beforeCarrefour,visits_pct_beforeKaufland,visits_pct_beforeLidl,visits_n_afterBiedronka,visits_n_afterCarrefour,visits_n_afterKaufland,visits_n_afterLidl,visits_pct_afterBiedronka,visits_pct_afterCarrefour,visits_pct_afterKaufland,visits_pct_afterLidl,time_minBiedronka,time_minCarrefour,time_minKaufland,time_minLidl,time_minTesco,n_locationsBiedronka,n_locationsCarrefour,n_locationsKaufland,n_locationsLidl,n_locationsTesco
2518629,Biedronka,5.0,9,3,9,0,0.4090909090909091,0.13636363636363635,0.4090909090909091,0.0,6,2,5,0,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.0,1077.0,645.0,866.0,0.0,1370.0,2.0,1.0,1.0,0.0,1.0
2518997,Biedronka,5.0,8,7,0,4,0.26666666666666666,0.23333333333333334,0.0,0.13333333333333333,15,1,3,1,0.75,0.05,0.15,0.05,561.0,569.0,695.0,596.0,599.0,2.0,1.0,1.0,1.0,1.0
2522500,Lidl,3.0,1,0,0,0,0.5,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,1.0,1292.0,0.0,0.0,694.0,32.0,1.0,0.0,0.0,1.0,1.0
2523187,Lidl,5.0,1,20,2,15,0.02564102564102564,0.5128205128205128,0.05128205128205128,0.38461538461538464,1,6,0,11,0.05555555555555555,0.3333333333333333,0.0,0.6111111111111112,910.0,494.0,819.0,458.0,1065.0,1.0,1.0,1.0,1.0,1.0
2525170,Lidl,4.0,0,0,1,5,0.0,0.0,0.16666666666666666,0.8333333333333334,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,523.0,819.0,0.0,0.0,0.0,1.0,1.0,0.0
2533785,Kaufland,4.0,4,2,1,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,4,0,2,0,0.6666666666666666,0.0,0.3333333333333333,0.0,538.0,591.0,728.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
2539915,Biedronka,4.0,3,0,0,21,0.07317073170731707,0.0,0.0,0.5121951219512195,4,0,1,10,0.26666666666666666,0.0,0.06666666666666667,0.6666666666666666,611.0,0.0,961.0,583.0,618.0,1.0,0.0,1.0,2.0,1.0
2542476,Biedronka,5.0,8,1,6,6,0.3076923076923077,0.038461538461538464,0.23076923076923078,0.23076923076923078,7,1,5,3,0.4375,0.0625,0.3125,0.1875,501.0,614.0,652.0,568.0,688.0,2.0,1.0,1.0,1.0,1.0
2546283,Carrefour,4.0,12,16,0,4,0.3076923076923077,0.41025641025641024,0.0,0.10256410256410256,6,12,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,628.0,580.0,0.0,881.0,681.0,1.0,1.0,0.0,1.0,1.0
2548528,Carrefour,3.0,1,1,0,0,0.5,0.5,0.0,0.0,0,9,0,0,0.0,1.0,0.0,0.0,792.0,760.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2549033,Biedronka,3.0,4,2,0,0,0.4,0.2,0.0,0.0,6,2,0,0,0.75,0.25,0.0,0.0,756.0,994.0,0.0,0.0,862.0,2.0,1.0,0.0,0.0,1.0
2557953,Kaufland,5.0,0,4,0,5,0.0,0.4444444444444444,0.0,0.5555555555555556,0,2,2,4,0.0,0.25,0.25,0.5,0.0,591.0,798.0,541.0,0.0,0.0,1.0,1.0,3.0,0.0
2563964,Kaufland,4.0,4,8,1,0,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.0,7,6,7,0,0.35,0.3,0.35,0.0,590.0,735.0,600.0,0.0,848.0,3.0,1.0,1.0,0.0,1.0
2565232,Carrefour,3.0,0,1,0,13,0.0,0.06666666666666667,0.0,0.8666666666666667,0,2,0,4,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,682.0,0.0,809.0,895.0,0.0,1.0,0.0,2.0,1.0
2565660,Biedronka,4.0,15,0,0,1,0.8333333333333334,0.0,0.0,0.05555555555555555,1,0,0,0,1.0,0.0,0.0,0.0,527.0,0.0,0.0,1001.0,1239.0,2.0,0.0,0.0,1.0,1.0
2568979,Biedronka,3.0,2,0,0,2,0.5,0.0,0.0,0.5,6,0,0,6,0.5,0.0,0.0,0.5,572.0,0.0,0.0,487.0,0.0,2.0,0.0,0.0,1.0,0.0
2569127,Lidl,4.0,14,6,0,34,0.23728813559322035,0.1016949152542373,0.0,0.576271186440678,0,3,0,25,0.0,0.10714285714285714,0.0,0.8928571428571429,725.0,937.0,0.0,714.0,1135.0,5.0,2.0,0.0,1.0,1.0
2574389,Biedronka,4.0,1,1,0,0,0.2,0.2,0.0,0.0,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,734.0,1131.0,0.0,1043.0,1180.0,1.0,1.0,0.0,1.0,1.0
2575872,Lidl,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,1079.0,0.0,0.0,1116.0,1065.0,1.0,0.0,0.0,1.0,1.0
2578568,Kaufland,5.0,4,4,1,4,0.25,0.25,0.0625,0.25,4,4,3,4,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,481.0,643.0,830.0,551.0,870.0,2.0,1.0,1.0,1.0,1.0
2593747,Lidl,2.0,0,0,0,4,0.0,0.0,0.0,0.5,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,869.0,1001.0,0.0,0.0,0.0,1.0,1.0
2594353,Biedronka,3.0,7,1,0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,8,0,0,0,1.0,0.0,0.0,0.0,800.0,1066.0,0.0,0.0,799.0,1.0,1.0,0.0,0.0,1.0
